dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1670950800,2022-12-13 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.85,10000,266.4,270.28,273.7,275.97,1025,,,50,5.14,360,,,,,,0,800,Clear,sky is clear,01d
1670954400,2022-12-13 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.16,10000,266.51,271.67,274.82,277.08,1024,,,46,5.66,340,,,,,,0,800,Clear,sky is clear,01d
1670958000,2022-12-13 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.81,10000,266.26,272.27,275.47,278.16,1024,,,43,6.17,340,,,,,,0,800,Clear,sky is clear,01d
1670961600,2022-12-13 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.47,10000,266.25,273.26,276.03,278.27,1024,,,41,5.81,340,,,,,,0,800,Clear,sky is clear,01d
1670965200,2022-12-13 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.58,10000,266.34,274.55,276.48,278.14,1024,,,41,3.6,10,,,,,,0,800,Clear,sky is clear,01d
1670968800,2022-12-13 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.77,10000,266.5,273.24,275.15,277.71,1024,,,44,4.12,300,,,,,,0,800,Clear,sky is clear,01n
1670972400,2022-12-13 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.64,10000,267.4,273.08,274.82,277.16,1024,,,48,4.12,310,,,,,,0,800,Clear,sky is clear,01n
1670976000,2022-12-14 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.67,10000,266.84,270.4,274.36,276.6,1024,,,49,7.2,290,,,,,,0,800,Clear,sky is clear,01n
1670979600,2022-12-14 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.6,10000,267.25,270.11,274.15,276.14,1023,,,51,7.72,300,,,,,,0,800,Clear,sky is clear,01n
1670983200,2022-12-14 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.8,10000,267.46,270.22,273.15,275.49,1023,,,55,5.14,300,,,,,,0,800,Clear,sky is clear,01n
1670986800,2022-12-14 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.35,10000,267.5,269.66,273.33,275.14,1022,,,57,5.14,300,,,,,,0,800,Clear,sky is clear,01n
1670990400,2022-12-14 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.41,10000,267.11,267.95,272.14,274.29,1021,,,59,6.17,300,,,,,,0,800,Clear,sky is clear,01n
1670994000,2022-12-14 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.75,10000,267.79,268.91,272.15,274.38,1020,,,61,5.14,290,9.77,,,,,0,800,Clear,sky is clear,01n
1670997600,2022-12-14 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.41,10000,266.91,267.32,272.15,274.14,1019,,,58,7.6,282,8.94,,,,,0,800,Clear,sky is clear,01n
1671001200,2022-12-14 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.86,10000,267,266.78,272.15,273.73,1020,,,61,7.2,330,,,,,,0,800,Clear,sky is clear,01n
1671004800,2022-12-14 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.78,10000,268.02,266.69,272.15,273.27,1020,,,67,7.15,330,,,,,,0,800,Clear,sky is clear,01n
1671008400,2022-12-14 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.38,10000,268.22,267.04,272.15,274.14,1019,,,65,8.23,300,11.83,,,,,0,800,Clear,sky is clear,01n
1671012000,2022-12-14 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.41,10000,268.06,267.48,272.15,274.14,1020,,,64,7.2,300,,,,,,0,800,Clear,sky is clear,01n
1671015600,2022-12-14 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.41,10000,267.69,267.32,272.15,274.14,1020,,,62,7.6,345,8.94,,,,,40,802,Clouds,scattered clouds,03n
1671019200,2022-12-14 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.29,10000,267.59,267.33,272.15,273.73,1021,,,62,7.2,330,,,,,,0,800,Clear,sky is clear,01n
1671022800,2022-12-14 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.92,10000,266.27,266.85,272.15,273.27,1021,,,57,7.2,340,10.29,,,,,0,800,Clear,sky is clear,01d
1671026400,2022-12-14 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,272.99,10000,265.06,267.67,272.15,273.75,1021,,,51,5.66,340,8.23,,,,,0,800,Clear,sky is clear,01d
1671030000,2022-12-14 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.68,10000,263.45,267.62,273.14,274.44,1021,,,42,7.72,330,,,,,,0,800,Clear,sky is clear,01d
1671033600,2022-12-14 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.47,10000,264.09,269.81,273.7,275.37,1020,,,42,5.14,330,9.26,,,,,0,800,Clear,sky is clear,01d
1671037200,2022-12-14 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.48,10000,264.64,270.36,274.26,276.49,1020,,,41,6.69,340,,,,,,0,800,Clear,sky is clear,01d
1671040800,2022-12-14 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.39,10000,265.09,272.21,274.82,277.26,1020,,,40,5.14,320,,,,,,0,800,Clear,sky is clear,01d
1671044400,2022-12-14 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.99,10000,265.58,272.72,275.93,278.37,1019,,,40,5.66,330,,,,,,0,800,Clear,sky is clear,01d
1671048000,2022-12-14 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.12,10000,266.25,272.67,276.36,278.37,1020,,,42,6.17,310,,,,,,0,800,Clear,sky is clear,01d
1671051600,2022-12-14 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.82,10000,266.54,272.51,275.93,277.26,1020,,,44,5.66,320,,,,,,0,800,Clear,sky is clear,01d
1671055200,2022-12-14 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.61,10000,266.88,272.49,275.15,277.14,1021,,,46,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1671058800,2022-12-14 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.51,10000,266.94,270.62,274.15,276.51,1021,,,50,6.17,20,,,,,,0,800,Clear,sky is clear,01n
1671062400,2022-12-15 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.3,10000,267.66,270.59,274.15,275.95,1021,,,54,5.66,360,,,,,,0,800,Clear,sky is clear,01n
1671066000,2022-12-15 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.12,10000,267.51,270.62,273.89,275.96,1022,,,54,5.14,30,9.26,,,,,0,800,Clear,sky is clear,01n
1671069600,2022-12-15 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.83,10000,267.49,268.68,273.81,275.4,1022,,,55,8.94,49,9.83,,,,,0,800,Clear,sky is clear,01n
1671073200,2022-12-15 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.2,10000,267.58,269.76,273.25,275.39,1023,,,58,4.63,20,,,,,,0,800,Clear,sky is clear,01n
1671076800,2022-12-15 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.01,10000,267.42,269.84,273.15,274.84,1023,,,58,4.12,10,,,,,,0,800,Clear,sky is clear,01n
1671080400,2022-12-15 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.78,10000,267.42,268.94,272.69,274.84,1023,,,59,5.14,360,,,,,,0,800,Clear,sky is clear,01n
1671084000,2022-12-15 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.86,10000,267.88,269.04,273.15,274.84,1023,,,61,5.14,360,,,,,,0,800,Clear,sky is clear,01n
1671087600,2022-12-15 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.75,10000,267.79,269.52,272.69,274.84,1024,,,61,4.12,360,,,,,,0,800,Clear,sky is clear,01n
1671091200,2022-12-15 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,273.84,10000,268.05,270,272.69,274.84,1023,,,62,3.6,10,,,,,,0,800,Clear,sky is clear,01n
1671094800,2022-12-15 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.23,10000,268.57,270.49,272.77,275.14,1024,,,63,3.58,10,,,,,,0,800,Clear,sky is clear,01n
1671098400,2022-12-15 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,274.48,10000,269.15,270.11,273.25,275.14,1024,,,65,4.63,40,,,,,,0,800,Clear,sky is clear,01n
1671102000,2022-12-15 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.16,10000,270.26,271.32,273.33,275.93,1024,,,68,4.02,76,6.71,,,,,0,800,Clear,sky is clear,01n
1671105600,2022-12-15 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.39,10000,270.8,271.24,273.33,276.05,1024,,,70,4.63,30,,,,,,0,800,Clear,sky is clear,01n
1671109200,2022-12-15 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.55,10000,271.11,270.9,273.89,276.6,1024,,,71,5.66,40,,,,,,75,803,Clouds,broken clouds,04d
1671112800,2022-12-15 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,275.97,10000,271.63,271.96,274.36,276.6,1024,,,72,4.63,40,,,,,,40,802,Clouds,scattered clouds,03d
1671116400,2022-12-15 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.6,10000,272.5,271.59,275.15,277.14,1023,,,74,7.2,70,,,,,,20,801,Clouds,few clouds,02d
1671120000,2022-12-15 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.99,10000,272.67,272.1,275.93,277.61,1022,,,73,7.2,60,,,,,,75,803,Clouds,broken clouds,04d
1671123600,2022-12-15 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.08,10000,272.91,272.62,275.93,277.63,1022,,,74,6.17,60,,0.12,,,,100,500,Rain,light rain,10d
1671127200,2022-12-15 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.08,10000,273.42,272.21,275.93,277.63,1020,,,77,7.2,60,,0.2,,,,100,500,Rain,light rain,10d
1671130800,2022-12-15 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.47,10000,274.33,272.9,276.66,278.19,1020,,,80,6.71,80,,0.51,,,,100,500,Rain,light rain,10d
1671134400,2022-12-15 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.41,10000,274.78,272.82,275.93,278.19,1018,,,83,6.71,70,,1.02,,,,100,501,Rain,moderate rain,10d
1671138000,2022-12-15 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.64,8047,274.67,272.75,276.03,279.14,1019,,,81,7.72,70,,1.49,1.78,,,100,501,Rain,moderate rain,10d
1671138000,2022-12-15 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.64,8047,274.67,272.75,276.03,279.14,1019,,,81,7.72,70,,1.49,1.78,,,100,701,Mist,mist,50d
1671141600,2022-12-15 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.83,9656,275.02,273.18,276.58,279.14,1019,,,82,7.2,70,,1.63,,,,100,501,Rain,moderate rain,10n
1671141600,2022-12-15 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.83,9656,275.02,273.18,276.58,279.14,1019,,,82,7.2,70,,1.63,,,,100,701,Mist,mist,50n
1671145200,2022-12-15 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.15,10000,275.34,273.59,276.58,279.14,1018,,,82,7.2,70,,0.47,,,,100,500,Rain,light rain,10n
1671148800,2022-12-16 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.5,9656,276.51,273.87,278.15,279.14,1016,,,87,7.72,80,,1.1,,,,100,501,Rain,moderate rain,10n
1671148800,2022-12-16 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.5,9656,276.51,273.87,278.15,279.14,1016,,,87,7.72,80,,1.1,,,,100,701,Mist,mist,50n
1671152400,2022-12-16 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.59,9656,275.94,274.33,277.14,279.36,1016,,,83,6.71,80,,1.31,,,,100,501,Rain,moderate rain,10n
1671152400,2022-12-16 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.59,9656,275.94,274.33,277.14,279.36,1016,,,83,6.71,80,,1.31,,,,100,701,Mist,mist,50n
1671156000,2022-12-16 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.58,4828,276.75,274.32,278.14,279.14,1015,,,88,6.71,80,,2.63,,,,100,501,Rain,moderate rain,10n
1671156000,2022-12-16 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.58,4828,276.75,274.32,278.14,279.14,1015,,,88,6.71,80,,2.63,,,,100,701,Mist,mist,50n
1671159600,2022-12-16 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.45,9656,275.97,273.48,277.14,279.14,1014,,,84,8.75,70,11.83,2.36,6.48,,,100,501,Rain,moderate rain,10n
1671159600,2022-12-16 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.45,9656,275.97,273.48,277.14,279.14,1014,,,84,8.75,70,11.83,2.36,6.48,,,100,701,Mist,mist,50n
1671163200,2022-12-16 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.45,10000,275.97,273.2,277.14,279.27,1013,,,84,9.77,70,12.86,1.92,,,,100,501,Rain,moderate rain,10n
1671166800,2022-12-16 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.02,10000,277.19,273.82,278.7,279.48,1010,,,88,10.29,70,15.43,0.56,,,,100,500,Rain,light rain,10n
1671170400,2022-12-16 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.17,10000,277.17,274.02,278.7,279.48,1009,,,87,10.29,70,14.92,0.45,,,,100,500,Rain,light rain,10n
1671174000,2022-12-16 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.23,10000,277.23,273.85,278.7,280.15,1008,,,87,11.32,70,15.43,0.25,,,,100,500,Rain,light rain,10n
1671177600,2022-12-16 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.23,10000,277.4,273.88,278.7,279.83,1008,,,88,11.18,70,15.2,0.89,,,,100,500,Rain,light rain,10n
1671181200,2022-12-16 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.44,6437,277.44,274.02,278.89,280.14,1007,,,87,11.83,60,14.4,1.69,1.4,,,100,501,Rain,moderate rain,10n
1671181200,2022-12-16 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.44,6437,277.44,274.02,278.89,280.14,1007,,,87,11.83,60,14.4,1.69,1.4,,,100,701,Mist,mist,50n
1671184800,2022-12-16 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.51,4828,277.99,274.35,279.15,280.14,1006,,,90,10.8,60,13.89,1.35,,,,100,501,Rain,moderate rain,10n
1671184800,2022-12-16 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.51,4828,277.99,274.35,279.15,280.14,1006,,,90,10.8,60,13.89,1.35,,,,100,701,Mist,mist,50n
1671188400,2022-12-16 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.95,4828,278.59,274.82,279.15,280.36,1005,,,91,11.32,50,15.43,1.38,,,,100,501,Rain,moderate rain,10n
1671188400,2022-12-16 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.95,4828,278.59,274.82,279.15,280.36,1005,,,91,11.32,50,15.43,1.38,,,,100,701,Mist,mist,50n
1671192000,2022-12-16 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.86,3219,278.65,274.73,278.89,280.52,1004,,,92,11.18,50,15.2,1.82,,,,100,501,Rain,moderate rain,10n
1671192000,2022-12-16 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.86,3219,278.65,274.73,278.89,280.52,1004,,,92,11.18,50,15.2,1.82,,,,100,701,Mist,mist,50n
1671195600,2022-12-16 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.33,3219,279.12,275.11,279.15,281.08,1003,,,92,12.35,50,16.46,1.36,,,,100,501,Rain,moderate rain,10d
1671195600,2022-12-16 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.33,3219,279.12,275.11,279.15,281.08,1003,,,92,12.35,50,16.46,1.36,,,,100,701,Mist,mist,50d
1671199200,2022-12-16 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.08,2414,278.87,274.88,279.15,281.08,1003,,,92,11.83,50,15.43,1.89,,,,100,501,Rain,moderate rain,10d
1671199200,2022-12-16 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.08,2414,278.87,274.88,279.15,281.08,1003,,,92,11.83,50,15.43,1.89,,,,100,701,Mist,mist,50d
1671202800,2022-12-16 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.01,4023,278.8,274.78,279.15,281.14,1002,,,92,11.83,50,14.92,1.45,4.7,,,100,501,Rain,moderate rain,10d
1671202800,2022-12-16 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.01,4023,278.8,274.78,279.15,281.14,1002,,,92,11.83,50,14.92,1.45,4.7,,,100,701,Mist,mist,50d
1671206400,2022-12-16 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.96,2414,278.75,274.76,279.15,280.97,1002,,,92,11.62,50,14.75,1.27,,,,100,501,Rain,moderate rain,10d
1671206400,2022-12-16 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.96,2414,278.75,274.76,279.15,280.97,1002,,,92,11.62,50,14.75,1.27,,,,100,701,Mist,mist,50d
1671210000,2022-12-16 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.22,4828,279.01,275.07,279.15,281.08,1000,,,92,11.83,40,15.43,0.83,,,,100,500,Rain,light rain,10d
1671210000,2022-12-16 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.22,4828,279.01,275.07,279.15,281.08,1000,,,92,11.83,40,15.43,0.83,,,,100,701,Mist,mist,50d
1671213600,2022-12-16 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.16,8047,278.95,275.33,278.89,281.5,1000,,,92,10.29,40,,0.38,,,,100,500,Rain,light rain,10d
1671213600,2022-12-16 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.16,8047,278.95,275.33,278.89,281.5,1000,,,92,10.29,40,,0.38,,,,100,701,Mist,mist,50d
1671217200,2022-12-16 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.51,1609,278.15,276.36,278.15,280.39,1001,,,91,4.63,340,,1.41,,,,100,501,Rain,moderate rain,10d
1671217200,2022-12-16 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.51,1609,278.15,276.36,278.15,280.39,1001,,,91,4.63,340,,1.41,,,,100,701,Mist,mist,50d
1671220800,2022-12-16 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.75,4828,277.4,274.36,277.15,279.36,1001,,,91,7.2,340,10.29,1.18,,,,100,501,Rain,moderate rain,10d
1671220800,2022-12-16 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.75,4828,277.4,274.36,277.15,279.36,1001,,,91,7.2,340,10.29,1.18,,,,100,701,Mist,mist,50d
1671224400,2022-12-16 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.44,4828,276.26,272.16,276.15,278.19,1002,,,92,8.75,320,,0.35,3.81,,,100,500,Rain,light rain,10d
1671224400,2022-12-16 21:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.44,4828,276.26,272.16,276.15,278.19,1002,,,92,8.75,320,,0.35,3.81,,,100,701,Mist,mist,50d
1671228000,2022-12-16 22:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.95,10000,275.77,271.75,276.15,277.74,1002,,,92,8.05,330,,0.34,,,,100,500,Rain,light rain,10n
1671231600,2022-12-16 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.83,6437,275.65,271.36,276.15,277.74,1003,,,92,8.75,320,12.35,0.47,,,,100,500,Rain,light rain,10n
1671231600,2022-12-16 23:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.83,6437,275.65,271.36,276.15,277.74,1003,,,92,8.75,320,12.35,0.47,,,,100,701,Mist,mist,50n
1671235200,2022-12-17 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.82,9656,275.64,271.88,276.15,277.74,1003,,,92,7.2,330,10.8,0.47,,,,100,500,Rain,light rain,10n
1671235200,2022-12-17 00:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.82,9656,275.64,271.88,276.15,277.74,1003,,,92,7.2,330,10.8,0.47,,,,100,701,Mist,mist,50n
1671238800,2022-12-17 01:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277,10000,275.82,272.74,276.15,277.74,1003,,,92,5.66,320,,0.38,,,,100,500,Rain,light rain,10n
1671242400,2022-12-17 02:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.99,10000,275.81,272.72,276.15,277.61,1003,,,92,5.66,330,,0.25,,,,100,500,Rain,light rain,10n
1671246000,2022-12-17 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.36,8047,276.33,273.43,276.15,278.14,1003,,,93,5.14,300,,0.38,0.64,,,100,701,Mist,mist,50n
1671246000,2022-12-17 03:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.36,8047,276.33,273.43,276.15,278.14,1003,,,93,5.14,300,,0.38,0.64,,,100,500,Rain,light rain,10n
1671249600,2022-12-17 04:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.27,10000,275.93,272.46,276.15,278.3,1003,,,91,7.2,300,9.77,,,,,100,500,Rain,light rain,10n
1671253200,2022-12-17 05:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.64,10000,276.15,272.75,277.04,278.3,1003,,,90,7.72,300,,,,,,100,804,Clouds,overcast clouds,04n
1671256800,2022-12-17 06:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.73,10000,275.92,273.44,277.04,278.7,1003,,,88,6.17,270,,,,,,100,804,Clouds,overcast clouds,04n
1671260400,2022-12-17 07:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.92,10000,275.28,273.12,277.04,278.7,1003,,,83,7.72,290,,0.25,,,,100,500,Rain,light rain,10n
1671264000,2022-12-17 08:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.76,10000,274.79,273.09,276.15,278.3,1003,,,81,7.2,290,,,,,,100,804,Clouds,overcast clouds,04n
1671267600,2022-12-17 09:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.41,10000,274.1,272.46,276.15,278.14,1003,,,79,7.72,300,,,,,,40,802,Clouds,scattered clouds,03n
1671271200,2022-12-17 10:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.26,10000,273.95,271.93,276.15,277.71,1004,,,79,8.75,290,11.32,,,,,100,804,Clouds,overcast clouds,04n
1671274800,2022-12-17 11:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.1,10000,273.79,272.05,275.92,277.71,1005,,,79,7.72,290,,,,,,100,804,Clouds,overcast clouds,04n
1671278400,2022-12-17 12:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.78,10000,273.48,272.23,275.55,277.71,1006,,,79,6.17,280,,,,,,75,803,Clouds,broken clouds,04n
1671282000,2022-12-17 13:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,276.78,10000,273.48,272.46,275.55,277.71,1006,,,79,5.66,270,,,,,,75,803,Clouds,broken clouds,04d
1671285600,2022-12-17 14:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,277.43,10000,273.4,272.66,276.66,278.3,1007,,,75,7.2,270,,,,,,0,800,Clear,sky is clear,01d
1671289200,2022-12-17 15:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,278.76,10000,273.53,274.2,277.77,279.81,1007,,,69,7.72,290,10.29,,,,,0,800,Clear,sky is clear,01d
1671292800,2022-12-17 16:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.21,10000,272.95,274.96,278.7,279.81,1007,,,64,7.2,290,10.29,,,,,40,802,Clouds,scattered clouds,03d
1671296400,2022-12-17 17:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.68,10000,272.56,275.74,278.75,280.92,1006,,,60,6.69,310,9.77,,,,,100,804,Clouds,overcast clouds,04d
1671300000,2022-12-17 18:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,280.22,10000,271.96,276.26,279.26,280.92,1006,,,55,7.2,300,,,,,,75,803,Clouds,broken clouds,04d
1671303600,2022-12-17 19:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.61,10000,271.24,275.65,278.7,280.59,1006,,,54,6.69,300,10.29,,,,,40,802,Clouds,scattered clouds,03d
1671307200,2022-12-17 20:00:00 +0000 UTC,-18000,1133 Manhattan Ave,40.737061,-73.95555,279.48,10000,270.45,275.87,278.73,280.14,1006,,,51,5.66,270,,,,,,100,804,Clouds,overcast clouds,04d
